City,Latitude,Longitude,Rainfall_mm,River_Level_m,Soil_Moisture_%,Elevation_m,Risk_Label
Kolkata,22.5726,88.3639,0.0,4.13,10.0,9,0
Kolkata,22.5726,88.3639,42.06,9.8,61.99,9,2
Kolkata,22.5726,88.3639,1.86,5.24,10.0,9,0
Kolkata,22.5726,88.3639,0.0,2.93,10.0,9,0
Kolkata,22.5726,88.3639,0.0,5.23,10.0,9,0
Kolkata,22.5726,88.3639,13.15,8.83,10.0,9,2
Kolkata,22.5726,88.3639,20.04,8.61,32.02,9,2
Kolkata,22.5726,88.3639,0.0,10.13,10.0,9,2
Kolkata,22.5726,88.3639,2.9,1.68,20.83,9,0
Kolkata,22.5726,88.3639,4.05,4.97,10.0,9,0
Kolkata,22.5726,88.3639,8.42,5.0,10.0,9,0
Kolkata,22.5726,88.3639,11.36,7.53,16.05,9,2
Kolkata,22.5726,88.3639,41.02,8.36,32.14,9,2
Kolkata,22.5726,88.3639,28.76,10.0,10.0,9,2
Kolkata,22.5726,88.3639,0.0,5.16,10.0,9,0
Kolkata,22.5726,88.3639,19.93,6.92,18.55,9,2
Kolkata,22.5726,88.3639,0.0,5.02,10.0,9,0
Kolkata,22.5726,88.3639,0.0,7.62,10.0,9,2
Kolkata,22.5726,88.3639,6.09,4.03,23.22,9,0
Kolkata,22.5726,88.3639,18.67,6.94,12.14,9,2
Kolkata,22.5726,88.3639,40.14,10.64,14.47,9,2
Kolkata,22.5726,88.3639,13.45,7.82,17.42,9,2
Kolkata,22.5726,88.3639,19.93,12.03,10.0,9,2
Kolkata,22.5726,88.3639,0.0,5.82,10.0,9,0
Kolkata,22.5726,88.3639,0.0,8.23,10.0,9,2
Kolkata,22.5726,88.3639,2.53,4.89,15.11,9,0
Kolkata,22.5726,88.3639,0.0,5.33,10.0,9,0
Kolkata,22.5726,88.3639,19.17,6.52,31.06,9,2
Kolkata,22.5726,88.3639,0.0,-0.42,10.0,9,0
Kolkata,22.5726,88.3639,4.06,7.48,10.0,9,2
Kolkata,22.5726,88.3639,0.0,6.42,10.0,9,2
Kolkata,22.5726,88.3639,5.46,5.27,10.0,9,0
Kolkata,22.5726,88.3639,0.0,2.65,10.0,9,0
Kolkata,22.5726,88.3639,0.0,1.78,12.28,9,0
Kolkata,22.5726,88.3639,16.8,11.39,21.28,9,2
Kolkata,22.5726,88.3639,0.0,4.69,10.0,9,0
Kolkata,22.5726,88.3639,0.0,3.61,10.0,9,0
Kolkata,22.5726,88.3639,13.17,4.35,10.0,9,0
Kolkata,22.5726,88.3639,6.07,2.34,11.99,9,0
Kolkata,22.5726,88.3639,4.61,2.64,10.0,9,0
Kolkata,22.5726,88.3639,27.21,9.18,33.67,9,2
Kolkata,22.5726,88.3639,35.23,13.59,22.85,9,2
Kolkata,22.5726,88.3639,0.0,5.13,20.92,9,0
Kolkata,22.5726,88.3639,7.9,2.1,10.0,9,0
Kolkata,22.5726,88.3639,5.38,3.38,10.0,9,0
Kolkata,22.5726,88.3639,6.84,4.3,23.2,9,0
Kolkata,22.5726,88.3639,10.22,7.48,10.0,9,2
Kolkata,22.5726,88.3639,10.09,3.21,10.0,9,0
Kolkata,22.5726,88.3639,27.01,10.32,17.62,9,2
Kolkata,22.5726,88.3639,16.76,8.86,33.32,9,2
Kolkata,22.5726,88.3639,11.27,4.63,10.0,9,0
Delhi,28.7041,77.1025,6.65,111.32,10.0,216,0
Delhi,28.7041,77.1025,4.52,107.11,10.0,216,0
Delhi,28.7041,77.1025,8.08,111.11,10.0,216,0
Delhi,28.7041,77.1025,2.05,107.34,30.56,216,0
Delhi,28.7041,77.1025,4.67,107.26,16.96,216,0
Delhi,28.7041,77.1025,11.14,113.81,29.8,216,0
Delhi,28.7041,77.1025,7.25,108.75,10.0,216,0
Delhi,28.7041,77.1025,1.25,107.44,13.4,216,0
Delhi,28.7041,77.1025,3.0,110.54,10.0,216,0
Delhi,28.7041,77.1025,0.0,104.57,10.0,216,0
Delhi,28.7041,77.1025,0.44,108.36,10.0,216,0
Delhi,28.7041,77.1025,7.22,108.39,10.0,216,0
Delhi,28.7041,77.1025,3.71,112.21,10.0,216,0
Delhi,28.7041,77.1025,16.25,110.06,10.0,216,0
Delhi,28.7041,77.1025,1.7,114.82,10.31,216,0
Delhi,28.7041,77.1025,6.62,110.91,10.0,216,0
Delhi,28.7041,77.1025,4.96,109.0,22.06,216,0
Delhi,28.7041,77.1025,2.35,107.71,10.0,216,0
Delhi,28.7041,77.1025,3.84,109.35,10.0,216,0
Delhi,28.7041,77.1025,5.72,109.61,14.71,216,0
Delhi,28.7041,77.1025,10.27,110.24,10.0,216,0
Delhi,28.7041,77.1025,0.0,111.52,10.0,216,0
Delhi,28.7041,77.1025,13.48,111.69,18.32,216,0
Delhi,28.7041,77.1025,8.63,107.28,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.43,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.12,10.0,216,0
Delhi,28.7041,77.1025,9.86,108.64,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.84,10.0,216,0
Delhi,28.7041,77.1025,0.0,110.2,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.45,10.0,216,0
Delhi,28.7041,77.1025,14.74,112.53,14.85,216,0
Delhi,28.7041,77.1025,8.43,109.42,10.0,216,0
Delhi,28.7041,77.1025,12.95,107.32,20.04,216,0
Delhi,28.7041,77.1025,2.34,107.88,10.0,216,0
Delhi,28.7041,77.1025,3.92,108.7,10.0,216,0
Delhi,28.7041,77.1025,0.0,104.19,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.3,19.63,216,0
Delhi,28.7041,77.1025,0.0,105.95,10.0,216,0
Delhi,28.7041,77.1025,3.92,109.96,10.42,216,0
Delhi,28.7041,77.1025,7.97,111.53,10.0,216,0
Delhi,28.7041,77.1025,15.32,110.35,13.35,216,0
Delhi,28.7041,77.1025,10.77,111.29,10.0,216,0
Delhi,28.7041,77.1025,3.03,110.33,10.0,216,0
Delhi,28.7041,77.1025,7.5,110.28,17.84,216,0
Delhi,28.7041,77.1025,0.0,109.99,10.0,216,0
Delhi,28.7041,77.1025,13.6,116.29,26.26,216,0
Delhi,28.7041,77.1025,5.88,113.82,10.74,216,0
Delhi,28.7041,77.1025,0.0,107.92,10.0,216,0
Delhi,28.7041,77.1025,7.96,107.34,10.0,216,0
Delhi,28.7041,77.1025,0.95,109.26,10.0,216,0
Delhi,28.7041,77.1025,3.85,107.1,20.45,216,0
Delhi,28.7041,77.1025,0.0,110.6,10.0,216,0
Delhi,28.7041,77.1025,10.68,109.25,10.0,216,0
Delhi,28.7041,77.1025,3.33,107.71,10.0,216,0
Delhi,28.7041,77.1025,12.47,107.9,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.81,10.0,216,0
Delhi,28.7041,77.1025,7.63,109.59,10.0,216,0
Delhi,28.7041,77.1025,5.39,109.57,11.35,216,0
Delhi,28.7041,77.1025,2.27,111.75,27.23,216,0
Delhi,28.7041,77.1025,7.24,109.9,12.04,216,0
Delhi,28.7041,77.1025,0.0,108.36,10.0,216,0
Delhi,28.7041,77.1025,6.06,107.76,10.0,216,0
Delhi,28.7041,77.1025,0.0,105.65,10.0,216,0
Delhi,28.7041,77.1025,0.0,110.13,10.0,216,0
Delhi,28.7041,77.1025,5.72,107.62,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.09,10.0,216,0
Delhi,28.7041,77.1025,8.3,110.58,10.0,216,0
Delhi,28.7041,77.1025,1.78,106.81,10.93,216,0
Delhi,28.7041,77.1025,10.63,107.24,16.77,216,0
Delhi,28.7041,77.1025,0.0,107.49,10.0,216,0
Delhi,28.7041,77.1025,13.9,108.77,19.47,216,0
Delhi,28.7041,77.1025,0.0,105.52,10.0,216,0
Delhi,28.7041,77.1025,3.13,102.96,14.1,216,0
Delhi,28.7041,77.1025,0.0,107.71,13.28,216,0
Delhi,28.7041,77.1025,16.26,110.52,10.0,216,0
Delhi,28.7041,77.1025,10.74,111.88,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.57,10.0,216,0
Delhi,28.7041,77.1025,4.9,107.85,10.0,216,0
Delhi,28.7041,77.1025,6.85,106.4,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.22,10.0,216,0
Delhi,28.7041,77.1025,8.34,107.04,10.0,216,0
Delhi,28.7041,77.1025,0.82,111.59,10.0,216,0
Delhi,28.7041,77.1025,0.0,105.31,10.0,216,0
Delhi,28.7041,77.1025,16.43,109.41,10.0,216,0
Delhi,28.7041,77.1025,12.16,110.82,20.26,216,0
Delhi,28.7041,77.1025,0.0,107.8,13.16,216,0
Delhi,28.7041,77.1025,2.13,110.67,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.97,10.0,216,0
Delhi,28.7041,77.1025,7.02,109.32,10.0,216,0
Delhi,28.7041,77.1025,0.0,104.83,10.0,216,0
Delhi,28.7041,77.1025,0.74,105.2,10.81,216,0
Delhi,28.7041,77.1025,0.0,105.26,10.0,216,0
Delhi,28.7041,77.1025,8.84,113.88,12.9,216,0
Delhi,28.7041,77.1025,12.48,108.07,31.58,216,0
Delhi,28.7041,77.1025,0.0,106.99,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.15,10.0,216,0
Delhi,28.7041,77.1025,1.14,111.07,10.0,216,0
Delhi,28.7041,77.1025,0.22,102.28,10.0,216,0
Delhi,28.7041,77.1025,7.74,106.15,10.0,216,0
Delhi,28.7041,77.1025,4.16,110.76,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.09,12.84,216,0
Delhi,28.7041,77.1025,9.26,109.81,17.61,216,0
Delhi,28.7041,77.1025,0.0,109.58,10.0,216,0
Delhi,28.7041,77.1025,13.6,108.59,10.0,216,0
Delhi,28.7041,77.1025,6.37,110.59,10.0,216,0
Delhi,28.7041,77.1025,5.23,110.04,10.0,216,0
Delhi,28.7041,77.1025,0.57,109.12,14.52,216,0
Delhi,28.7041,77.1025,0.0,106.32,10.0,216,0
Delhi,28.7041,77.1025,0.0,104.39,10.93,216,0
Delhi,28.7041,77.1025,0.0,107.2,10.0,216,0
Delhi,28.7041,77.1025,4.6,108.15,10.0,216,0
Delhi,28.7041,77.1025,5.06,107.04,10.0,216,0
Delhi,28.7041,77.1025,3.85,109.07,10.0,216,0
Delhi,28.7041,77.1025,15.21,111.76,10.0,216,0
Delhi,28.7041,77.1025,4.59,107.37,10.0,216,0
Delhi,28.7041,77.1025,17.35,109.94,13.1,216,0
Delhi,28.7041,77.1025,0.26,105.97,10.0,216,0
Delhi,28.7041,77.1025,3.22,110.47,10.68,216,0
Delhi,28.7041,77.1025,8.4,107.84,13.13,216,0
Delhi,28.7041,77.1025,6.99,107.36,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.34,10.0,216,0
Delhi,28.7041,77.1025,11.58,109.86,13.78,216,0
Delhi,28.7041,77.1025,8.93,108.28,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.3,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.76,10.0,216,0
Delhi,28.7041,77.1025,4.84,107.87,10.0,216,0
Delhi,28.7041,77.1025,4.71,109.19,11.55,216,0
Delhi,28.7041,77.1025,10.81,108.78,17.26,216,0
Delhi,28.7041,77.1025,0.0,112.15,10.0,216,0
Delhi,28.7041,77.1025,7.14,107.25,10.0,216,0
Delhi,28.7041,77.1025,12.27,108.82,31.86,216,0
Delhi,28.7041,77.1025,2.97,110.55,10.0,216,0
Delhi,28.7041,77.1025,5.74,106.3,10.0,216,0
Delhi,28.7041,77.1025,10.18,109.35,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.92,11.23,216,0
Delhi,28.7041,77.1025,0.0,109.43,10.0,216,0
Delhi,28.7041,77.1025,1.58,107.76,10.0,216,0
Delhi,28.7041,77.1025,0.59,109.98,10.0,216,0
Delhi,28.7041,77.1025,13.85,111.37,10.0,216,0
Delhi,28.7041,77.1025,8.84,111.02,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.77,10.0,216,0
Delhi,28.7041,77.1025,15.54,112.75,12.3,216,0
Delhi,28.7041,77.1025,0.94,106.99,10.0,216,0
Delhi,28.7041,77.1025,0.0,111.8,15.74,216,0
Delhi,28.7041,77.1025,0.0,109.82,10.0,216,0
Delhi,28.7041,77.1025,6.75,106.5,10.0,216,0
Delhi,28.7041,77.1025,10.1,106.06,10.0,216,0
Delhi,28.7041,77.1025,0.79,107.24,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.79,10.0,216,0
Delhi,28.7041,77.1025,15.59,108.35,12.77,216,0
Delhi,28.7041,77.1025,21.03,116.32,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.75,10.0,216,0
Delhi,28.7041,77.1025,15.42,112.77,19.88,216,0
Delhi,28.7041,77.1025,0.0,107.99,10.0,216,0
Delhi,28.7041,77.1025,29.42,112.08,31.63,216,0
Delhi,28.7041,77.1025,8.23,107.08,10.0,216,0
Delhi,28.7041,77.1025,14.99,110.27,17.04,216,0
Delhi,28.7041,77.1025,24.07,115.49,34.08,216,0
Delhi,28.7041,77.1025,0.0,108.88,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.66,10.0,216,0
Delhi,28.7041,77.1025,27.13,114.41,19.42,216,0
Delhi,28.7041,77.1025,0.0,106.36,10.0,216,0
Delhi,28.7041,77.1025,0.0,110.71,10.0,216,0
Delhi,28.7041,77.1025,0.0,102.76,10.0,216,0
Delhi,28.7041,77.1025,6.75,106.66,10.0,216,0
Delhi,28.7041,77.1025,16.38,112.33,22.67,216,0
Delhi,28.7041,77.1025,0.0,109.57,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.08,10.0,216,0
Delhi,28.7041,77.1025,17.88,111.03,24.01,216,0
Delhi,28.7041,77.1025,0.0,106.76,11.41,216,0
Delhi,28.7041,77.1025,0.0,106.6,10.0,216,0
Delhi,28.7041,77.1025,2.75,106.01,17.32,216,0
Delhi,28.7041,77.1025,0.0,106.3,10.0,216,0
Delhi,28.7041,77.1025,9.52,108.58,10.0,216,0
Delhi,28.7041,77.1025,24.79,109.3,25.99,216,0
Delhi,28.7041,77.1025,33.92,112.96,24.3,216,0
Delhi,28.7041,77.1025,21.65,110.56,13.99,216,0
Delhi,28.7041,77.1025,14.49,115.9,25.67,216,0
Delhi,28.7041,77.1025,4.86,109.19,10.0,216,0
Delhi,28.7041,77.1025,26.88,114.7,26.23,216,0
Delhi,28.7041,77.1025,0.0,107.87,10.0,216,0
Delhi,28.7041,77.1025,21.15,109.81,24.9,216,0
Delhi,28.7041,77.1025,14.16,112.96,10.0,216,0
Delhi,28.7041,77.1025,18.19,112.62,20.23,216,0
Delhi,28.7041,77.1025,0.0,105.55,14.25,216,0
Delhi,28.7041,77.1025,29.0,115.56,29.1,216,0
Delhi,28.7041,77.1025,61.21,114.84,52.36,216,1
Delhi,28.7041,77.1025,2.13,108.28,10.66,216,0
Delhi,28.7041,77.1025,0.0,107.32,10.0,216,0
Delhi,28.7041,77.1025,12.23,108.84,10.0,216,0
Delhi,28.7041,77.1025,8.31,110.82,11.25,216,0
Delhi,28.7041,77.1025,19.23,114.36,20.22,216,0
Delhi,28.7041,77.1025,13.55,108.81,17.8,216,0
Delhi,28.7041,77.1025,0.0,105.95,10.0,216,0
Delhi,28.7041,77.1025,22.14,112.59,14.02,216,0
Delhi,28.7041,77.1025,0.0,106.36,10.0,216,0
Delhi,28.7041,77.1025,15.2,111.83,10.0,216,0
Delhi,28.7041,77.1025,2.19,105.63,10.0,216,0
Delhi,28.7041,77.1025,14.01,110.59,22.33,216,0
Delhi,28.7041,77.1025,24.95,115.79,34.14,216,0
Delhi,28.7041,77.1025,2.57,108.47,10.0,216,0
Delhi,28.7041,77.1025,42.12,116.04,20.74,216,0
Delhi,28.7041,77.1025,11.54,114.59,10.0,216,0
Delhi,28.7041,77.1025,7.88,111.89,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.42,10.0,216,0
Delhi,28.7041,77.1025,3.85,105.68,10.0,216,0
Delhi,28.7041,77.1025,42.63,114.77,36.8,216,0
Delhi,28.7041,77.1025,4.25,106.49,10.0,216,0
Delhi,28.7041,77.1025,30.39,113.07,18.24,216,0
Delhi,28.7041,77.1025,0.0,111.48,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.88,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.38,10.0,216,0
Delhi,28.7041,77.1025,23.22,110.19,40.54,216,0
Delhi,28.7041,77.1025,22.5,112.5,10.0,216,0
Delhi,28.7041,77.1025,28.9,109.02,25.05,216,0
Delhi,28.7041,77.1025,12.34,110.39,10.0,216,0
Delhi,28.7041,77.1025,3.48,109.44,17.34,216,0
Delhi,28.7041,77.1025,0.0,108.88,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.21,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.21,10.0,216,0
Delhi,28.7041,77.1025,13.93,109.99,10.73,216,0
Delhi,28.7041,77.1025,0.0,111.59,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.11,10.0,216,0
Delhi,28.7041,77.1025,17.29,111.86,20.42,216,0
Delhi,28.7041,77.1025,17.0,110.31,31.77,216,0
Delhi,28.7041,77.1025,0.0,111.07,10.0,216,0
Delhi,28.7041,77.1025,9.35,111.54,10.0,216,0
Delhi,28.7041,77.1025,18.31,106.25,10.18,216,0
Delhi,28.7041,77.1025,0.0,108.77,10.0,216,0
Delhi,28.7041,77.1025,13.93,109.46,12.58,216,0
Delhi,28.7041,77.1025,9.54,111.78,15.4,216,0
Delhi,28.7041,77.1025,6.62,107.53,10.06,216,0
Delhi,28.7041,77.1025,0.11,109.45,10.0,216,0
Delhi,28.7041,77.1025,5.96,109.48,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.95,10.0,216,0
Delhi,28.7041,77.1025,3.09,109.55,15.59,216,0
Delhi,28.7041,77.1025,27.75,111.29,13.96,216,0
Delhi,28.7041,77.1025,26.69,113.05,10.0,216,0
Delhi,28.7041,77.1025,3.77,107.93,10.0,216,0
Delhi,28.7041,77.1025,37.68,114.95,37.44,216,0
Delhi,28.7041,77.1025,6.87,112.24,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.92,10.0,216,0
Delhi,28.7041,77.1025,33.28,118.14,35.22,216,0
Delhi,28.7041,77.1025,15.99,113.37,26.92,216,0
Delhi,28.7041,77.1025,8.23,108.03,10.0,216,0
Delhi,28.7041,77.1025,0.0,111.57,10.0,216,0
Delhi,28.7041,77.1025,12.44,111.72,15.05,216,0
Delhi,28.7041,77.1025,21.35,112.93,25.33,216,0
Delhi,28.7041,77.1025,13.11,107.2,10.0,216,0
Delhi,28.7041,77.1025,0.0,105.02,10.0,216,0
Delhi,28.7041,77.1025,0.78,106.25,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.64,10.0,216,0
Delhi,28.7041,77.1025,9.71,106.06,10.0,216,0
Delhi,28.7041,77.1025,14.13,111.81,20.38,216,0
Delhi,28.7041,77.1025,8.65,111.37,10.0,216,0
Delhi,28.7041,77.1025,13.51,114.04,13.71,216,0
Delhi,28.7041,77.1025,0.0,111.3,10.0,216,0
Delhi,28.7041,77.1025,7.38,109.54,22.68,216,0
Delhi,28.7041,77.1025,0.0,109.74,10.0,216,0
Delhi,28.7041,77.1025,31.64,114.0,22.82,216,0
Delhi,28.7041,77.1025,3.06,111.02,10.0,216,0
Delhi,28.7041,77.1025,7.34,108.94,10.0,216,0
Delhi,28.7041,77.1025,23.29,110.46,25.5,216,0
Delhi,28.7041,77.1025,5.49,108.19,10.0,216,0
Delhi,28.7041,77.1025,16.7,114.42,29.08,216,0
Delhi,28.7041,77.1025,2.86,111.03,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.27,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.39,10.0,216,0
Delhi,28.7041,77.1025,0.77,106.48,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.36,10.0,216,0
Delhi,28.7041,77.1025,22.8,112.55,12.8,216,0
Delhi,28.7041,77.1025,14.95,114.66,10.0,216,0
Delhi,28.7041,77.1025,6.34,110.77,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.98,10.0,216,0
Delhi,28.7041,77.1025,0.39,108.96,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.22,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.86,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.48,10.0,216,0
Delhi,28.7041,77.1025,0.0,111.74,10.0,216,0
Delhi,28.7041,77.1025,17.65,112.4,15.04,216,0
Delhi,28.7041,77.1025,5.86,114.23,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.49,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.04,16.94,216,0
Delhi,28.7041,77.1025,3.91,108.2,10.0,216,0
Delhi,28.7041,77.1025,8.39,108.03,25.18,216,0
Delhi,28.7041,77.1025,14.6,111.43,11.56,216,0
Delhi,28.7041,77.1025,9.18,112.03,10.0,216,0
Delhi,28.7041,77.1025,0.0,105.36,10.0,216,0
Delhi,28.7041,77.1025,7.0,106.7,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.2,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.4,10.0,216,0
Delhi,28.7041,77.1025,4.12,108.74,10.0,216,0
Delhi,28.7041,77.1025,1.87,108.73,10.0,216,0
Delhi,28.7041,77.1025,0.0,111.61,10.0,216,0
Delhi,28.7041,77.1025,2.42,110.51,37.23,216,0
Delhi,28.7041,77.1025,0.0,108.9,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.56,10.0,216,0
Delhi,28.7041,77.1025,2.75,105.6,11.67,216,0
Delhi,28.7041,77.1025,3.33,109.51,10.0,216,0
Delhi,28.7041,77.1025,0.8,108.73,10.0,216,0
Delhi,28.7041,77.1025,0.85,106.45,10.0,216,0
Delhi,28.7041,77.1025,0.0,110.68,10.0,216,0
Delhi,28.7041,77.1025,9.98,112.13,10.0,216,0
Delhi,28.7041,77.1025,0.0,113.12,17.51,216,0
Delhi,28.7041,77.1025,2.81,109.08,10.0,216,0
Delhi,28.7041,77.1025,5.59,107.68,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.04,10.0,216,0
Delhi,28.7041,77.1025,2.6,106.37,10.0,216,0
Delhi,28.7041,77.1025,8.12,110.12,10.0,216,0
Delhi,28.7041,77.1025,8.27,110.62,21.08,216,0
Delhi,28.7041,77.1025,0.24,107.19,10.0,216,0
Delhi,28.7041,77.1025,0.43,110.01,13.34,216,0
Delhi,28.7041,77.1025,8.76,106.16,17.84,216,0
Delhi,28.7041,77.1025,0.0,109.8,10.0,216,0
Delhi,28.7041,77.1025,7.22,106.78,17.48,216,0
Delhi,28.7041,77.1025,0.0,106.66,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.19,18.06,216,0
Delhi,28.7041,77.1025,19.0,111.99,26.37,216,0
Delhi,28.7041,77.1025,4.39,109.88,10.0,216,0
Delhi,28.7041,77.1025,4.17,109.91,10.0,216,0
Delhi,28.7041,77.1025,2.54,108.39,10.29,216,0
Delhi,28.7041,77.1025,0.0,107.9,19.12,216,0
Delhi,28.7041,77.1025,9.98,112.7,10.0,216,0
Delhi,28.7041,77.1025,4.93,110.99,19.54,216,0
Delhi,28.7041,77.1025,0.0,105.37,13.09,216,0
Delhi,28.7041,77.1025,1.34,106.92,10.0,216,0
Delhi,28.7041,77.1025,0.0,105.2,20.91,216,0
Delhi,28.7041,77.1025,2.87,108.46,10.0,216,0
Delhi,28.7041,77.1025,8.77,111.65,17.76,216,0
Delhi,28.7041,77.1025,0.0,107.4,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.99,10.0,216,0
Delhi,28.7041,77.1025,7.71,105.99,13.32,216,0
Delhi,28.7041,77.1025,1.6,109.73,10.0,216,0
Delhi,28.7041,77.1025,12.65,113.24,23.58,216,0
Delhi,28.7041,77.1025,11.66,110.92,10.0,216,0
Delhi,28.7041,77.1025,8.24,111.11,10.0,216,0
Delhi,28.7041,77.1025,5.43,109.02,10.0,216,0
Delhi,28.7041,77.1025,10.74,110.26,29.08,216,0
Delhi,28.7041,77.1025,0.0,106.89,10.0,216,0
Delhi,28.7041,77.1025,9.82,110.76,10.96,216,0
Delhi,28.7041,77.1025,0.0,105.69,10.0,216,0
Delhi,28.7041,77.1025,0.0,106.94,10.0,216,0
Delhi,28.7041,77.1025,0.0,111.21,12.24,216,0
Delhi,28.7041,77.1025,0.0,106.14,10.0,216,0
Delhi,28.7041,77.1025,0.0,109.53,10.0,216,0
Delhi,28.7041,77.1025,5.76,106.11,12.59,216,0
Delhi,28.7041,77.1025,0.0,108.02,10.0,216,0
Delhi,28.7041,77.1025,0.0,105.69,10.0,216,0
Delhi,28.7041,77.1025,5.39,111.18,10.0,216,0
Delhi,28.7041,77.1025,3.86,105.32,10.0,216,0
Delhi,28.7041,77.1025,2.84,112.47,10.0,216,0
Delhi,28.7041,77.1025,12.22,111.64,10.0,216,0
Delhi,28.7041,77.1025,3.7,109.21,10.0,216,0
Delhi,28.7041,77.1025,0.69,107.73,16.61,216,0
Delhi,28.7041,77.1025,0.0,110.41,10.0,216,0
Delhi,28.7041,77.1025,0.0,110.36,10.0,216,0
Delhi,28.7041,77.1025,10.53,111.71,29.02,216,0
Delhi,28.7041,77.1025,6.35,108.96,10.0,216,0
Delhi,28.7041,77.1025,10.46,108.53,10.0,216,0
Delhi,28.7041,77.1025,1.15,104.02,10.0,216,0
Delhi,28.7041,77.1025,0.0,108.11,10.0,216,0
Delhi,28.7041,77.1025,0.14,111.38,10.0,216,0
Delhi,28.7041,77.1025,10.15,111.38,10.0,216,0
Delhi,28.7041,77.1025,19.26,111.73,10.0,216,0
Delhi,28.7041,77.1025,0.0,107.56,10.0,216,0
Patna,25.5941,85.1376,7.23,27.35,12.12,53,0
Patna,25.5941,85.1376,1.35,22.9,10.0,53,0
Patna,25.5941,85.1376,0.0,27.21,10.0,53,0
Patna,25.5941,85.1376,7.96,30.72,10.0,53,0
Patna,25.5941,85.1376,18.74,29.38,32.52,53,0
Patna,25.5941,85.1376,1.62,25.14,10.0,53,0
Patna,25.5941,85.1376,0.77,24.97,10.0,53,0
Patna,25.5941,85.1376,5.46,30.28,10.0,53,0
Patna,25.5941,85.1376,6.28,29.01,10.0,53,0
Patna,25.5941,85.1376,21.72,30.69,15.53,53,0
Patna,25.5941,85.1376,13.11,29.32,10.0,53,0
Patna,25.5941,85.1376,12.19,27.63,10.0,53,0
Patna,25.5941,85.1376,0.0,29.21,10.0,53,0
Patna,25.5941,85.1376,10.75,28.72,10.0,53,0
Patna,25.5941,85.1376,9.72,29.39,13.67,53,0
Patna,25.5941,85.1376,0.0,29.23,10.0,53,0
Patna,25.5941,85.1376,14.24,30.83,10.0,53,0
Patna,25.5941,85.1376,13.93,28.51,10.0,53,0
Patna,25.5941,85.1376,20.01,28.95,10.0,53,0
Patna,25.5941,85.1376,1.16,27.28,10.0,53,0
Patna,25.5941,85.1376,12.58,26.34,10.0,53,0
Patna,25.5941,85.1376,4.61,31.22,10.0,53,0
Patna,25.5941,85.1376,19.02,30.38,10.38,53,0
Patna,25.5941,85.1376,3.04,26.77,10.0,53,0
Patna,25.5941,85.1376,22.5,31.72,29.87,53,0
Patna,25.5941,85.1376,0.0,25.67,10.0,53,0
Patna,25.5941,85.1376,9.77,27.74,15.12,53,0
Patna,25.5941,85.1376,0.0,26.59,10.0,53,0
Patna,25.5941,85.1376,0.0,30.74,10.0,53,0
Patna,25.5941,85.1376,0.0,26.82,10.0,53,0
Patna,25.5941,85.1376,5.02,29.49,11.49,53,0
Patna,25.5941,85.1376,9.57,29.32,10.0,53,0
Patna,25.5941,85.1376,27.31,29.0,23.24,53,0
